,state,regional_devision,population,article_title,revision_id,article_quality
8537,Michigan,Midwest (East North Central),10077325.0,"Marshall, Michigan",1159877625,C
8538,Michigan,Midwest (East North Central),10077325.0,"Marshall Township, Michigan",1167335536,Start
8539,Michigan,Midwest (East North Central),10077325.0,"Martin, Michigan",1167335729,Start
8540,Michigan,Midwest (East North Central),10077325.0,"Martin Township, Michigan",1167335701,Start
8541,Michigan,Midwest (East North Central),10077325.0,"Martiny Township, Michigan",1175228220,Start
8542,Michigan,Midwest (East North Central),10077325.0,"Marysville, Michigan",1170483708,C
8543,Michigan,Midwest (East North Central),10077325.0,"Mason Township, Arenac County, Michigan",1174716714,Start
8544,Michigan,Midwest (East North Central),10077325.0,"Mason Township, Cass County, Michigan",1167336033,Start
8545,Michigan,Midwest (East North Central),10077325.0,"Mason, Michigan",1165347032,C
8546,Michigan,Midwest (East North Central),10077325.0,"Masonville Township, Michigan",1174716760,Start
8547,Michigan,Midwest (East North Central),10077325.0,"Mastodon Township, Michigan",1168713088,Start
8548,Michigan,Midwest (East North Central),10077325.0,"Matchwood Township, Michigan",1168637305,Start
8549,Michigan,Midwest (East North Central),10077325.0,"Mathias Township, Michigan",1179048726,C
8550,Michigan,Midwest (East North Central),10077325.0,"Mattawan, Michigan",1167336237,C
8551,Michigan,Midwest (East North Central),10077325.0,"Matteson Township, Michigan",1174716814,Start
8552,Michigan,Midwest (East North Central),10077325.0,"Maybee, Michigan",1174334062,GA
8553,Michigan,Midwest (East North Central),10077325.0,"Mayfield Township, Grand Traverse County, Michigan",1174716923,C
8554,Michigan,Midwest (East North Central),10077325.0,"Mayfield Township, Lapeer County, Michigan",1167336626,Start
8555,Michigan,Midwest (East North Central),10077325.0,"Mayville, Michigan",1169751003,C
8556,Michigan,Midwest (East North Central),10077325.0,"Meade Township, Huron County, Michigan",1174717215,Start
8557,Michigan,Midwest (East North Central),10077325.0,"Meade Township, Mason County, Michigan",1174717221,Start
8558,Michigan,Midwest (East North Central),10077325.0,"Mecosta, Michigan",1174907433,C
8559,Michigan,Midwest (East North Central),10077325.0,"Mecosta Township, Michigan",1175356005,C
8560,Michigan,Midwest (East North Central),10077325.0,"Medina Township, Michigan",1174717330,C
8561,Michigan,Midwest (East North Central),10077325.0,"Mellen Township, Michigan",1179943192,GA
8562,Michigan,Midwest (East North Central),10077325.0,"Melrose Township, Michigan",1167341699,C
8563,Michigan,Midwest (East North Central),10077325.0,"Melvin, Michigan",1167341801,Start
8564,Michigan,Midwest (East North Central),10077325.0,"Melvindale, Michigan",1133239902,C
8565,Michigan,Midwest (East North Central),10077325.0,"Memphis, Michigan",1160277784,C
8566,Michigan,Midwest (East North Central),10077325.0,"Mendon, Michigan",1177249663,C
8567,Michigan,Midwest (East North Central),10077325.0,"Mendon Township, Michigan",1167341872,Start
8568,Michigan,Midwest (East North Central),10077325.0,"Menominee, Michigan",1177483249,C
8569,Michigan,Midwest (East North Central),10077325.0,"Menominee Township, Michigan",1179940610,C
8570,Michigan,Midwest (East North Central),10077325.0,"Mentor Township, Cheboygan County, Michigan",1174717754,Start
8571,Michigan,Midwest (East North Central),10077325.0,"Mentor Township, Oscoda County, Michigan",1174717760,Start
8572,Michigan,Midwest (East North Central),10077325.0,"Meridian Charter Township, Michigan",1155858205,C
8573,Michigan,Midwest (East North Central),10077325.0,"Merrill Township, Michigan",1174717857,C
8574,Michigan,Midwest (East North Central),10077325.0,"Merrill, Michigan",1168705587,C
8575,Michigan,Midwest (East North Central),10077325.0,"Merritt Township, Michigan",1174717874,C
8576,Michigan,Midwest (East North Central),10077325.0,"Mesick, Michigan",1178962225,C
8577,Michigan,Midwest (East North Central),10077325.0,"Metamora, Michigan",1167342358,C
8578,Michigan,Midwest (East North Central),10077325.0,"Metamora Township, Michigan",1167342349,C
8579,Michigan,Midwest (East North Central),10077325.0,"Metz Township, Michigan",1174717961,Start
8580,Michigan,Midwest (East North Central),10077325.0,"Meyer Township, Michigan",1180238299,C
8581,Michigan,Midwest (East North Central),10077325.0,"Michiana, Michigan",1167342602,Start
8582,Michigan,Midwest (East North Central),10077325.0,"Michigamme Township, Michigan",1174718001,C
8583,Michigan,Midwest (East North Central),10077325.0,"Middle Branch Township, Michigan",1174718019,Start
8584,Michigan,Midwest (East North Central),10077325.0,"Middlebury Township, Michigan",1174718120,Start
8585,Michigan,Midwest (East North Central),10077325.0,"Middleville, Michigan",1174064773,C
8586,Michigan,Midwest (East North Central),10077325.0,"Midland, Michigan",1178165571,C
8587,Michigan,Midwest (East North Central),10077325.0,"Midland Charter Township, Michigan",192328485,Stub
8588,Michigan,Midwest (East North Central),10077325.0,"Mikado Township, Michigan",1174718218,C
8589,Michigan,Midwest (East North Central),10077325.0,"Milan Township, Michigan",1174718256,C
8590,Michigan,Midwest (East North Central),10077325.0,"Milan, Michigan",1171418059,GA
8591,Michigan,Midwest (East North Central),10077325.0,"Milford, Michigan",1167343568,C
8592,Michigan,Midwest (East North Central),10077325.0,"Milford Charter Township, Michigan",192381642,Stub
8593,Michigan,Midwest (East North Central),10077325.0,"Millbrook Township, Michigan",1175358326,Start
8594,Michigan,Midwest (East North Central),10077325.0,"Millen Township, Michigan",1167343779,Start
8595,Michigan,Midwest (East North Central),10077325.0,"Millersburg, Michigan",1167343879,Start
8596,Michigan,Midwest (East North Central),10077325.0,"Millington, Michigan",1167343997,C
8597,Michigan,Midwest (East North Central),10077325.0,"Millington Township, Michigan",1167343986,Start
8598,Michigan,Midwest (East North Central),10077325.0,"Mills Township, Midland County, Michigan",1167344029,Start
8599,Michigan,Midwest (East North Central),10077325.0,"Mills Township, Ogemaw County, Michigan",1169144411,C
8600,Michigan,Midwest (East North Central),10077325.0,"Milton Township, Antrim County, Michigan",1167344244,Start
8601,Michigan,Midwest (East North Central),10077325.0,"Milton Township, Cass County, Michigan",1167344253,GA
8602,Michigan,Midwest (East North Central),10077325.0,"Minden Township, Michigan",1167344390,Start
8603,Michigan,Midwest (East North Central),10077325.0,"Minden City, Michigan",1167344381,Start
8604,Michigan,Midwest (East North Central),10077325.0,"Mitchell Township, Michigan",1167344921,C
8605,Michigan,Midwest (East North Central),10077325.0,"Moffatt Township, Michigan",1167345156,C
8606,Michigan,Midwest (East North Central),10077325.0,"Moltke Township, Michigan",1167345316,Start
8607,Michigan,Midwest (East North Central),10077325.0,"Monitor Charter Township, Michigan",196564608,Stub
8608,Michigan,Midwest (East North Central),10077325.0,"Monroe, Michigan",1179415529,C
8609,Michigan,Midwest (East North Central),10077325.0,"Monroe Charter Township, Michigan",1133241791,C
8610,Michigan,Midwest (East North Central),10077325.0,"Monroe Township, Michigan",1167345719,Start
8611,Michigan,Midwest (East North Central),10077325.0,"Montague, Michigan",1169214634,C
8612,Michigan,Midwest (East North Central),10077325.0,"Montague Township, Michigan",1167345885,Start
8613,Michigan,Midwest (East North Central),10077325.0,"Montcalm Township, Michigan",1167345927,Start
8614,Michigan,Midwest (East North Central),10077325.0,"Monterey Township, Michigan",1167346007,Start
8615,Michigan,Midwest (East North Central),10077325.0,"Montgomery, Michigan",1167346209,C
8616,Michigan,Midwest (East North Central),10077325.0,"Montmorency Township, Michigan",1178988381,Start
8617,Michigan,Midwest (East North Central),10077325.0,"Montrose, Michigan",1156803889,C
8618,Michigan,Midwest (East North Central),10077325.0,"Montrose Charter Township, Michigan",101989287,Stub
8619,Michigan,Midwest (East North Central),10077325.0,"Moore Township, Michigan",1167346486,C
8620,Michigan,Midwest (East North Central),10077325.0,"Moorland Township, Michigan",1167346655,Start
8621,Michigan,Midwest (East North Central),10077325.0,"Moran Township, Michigan",1170601461,Start
8622,Michigan,Midwest (East North Central),10077325.0,"Morenci, Michigan",1136756988,C
8623,Michigan,Midwest (East North Central),10077325.0,"Morley, Michigan",1174908627,C
8624,Michigan,Midwest (East North Central),10077325.0,"Morrice, Michigan",1167347207,C
8625,Michigan,Midwest (East North Central),10077325.0,"Morton Township, Michigan",1175361085,Start
8626,Michigan,Midwest (East North Central),10077325.0,"Moscow Township, Michigan",1167347481,C
8627,Michigan,Midwest (East North Central),10077325.0,"Mottville Township, Michigan",1167347662,Start
8628,Michigan,Midwest (East North Central),10077325.0,"Mount Clemens, Michigan",1179710325,C
8629,Michigan,Midwest (East North Central),10077325.0,"Mount Forest Township, Michigan",1167392269,C
8630,Michigan,Midwest (East North Central),10077325.0,"Mount Haley Township, Michigan",1167392284,Start
8631,Michigan,Midwest (East North Central),10077325.0,"Mount Morris, Michigan",1131757860,C
8632,Michigan,Midwest (East North Central),10077325.0,"Mount Morris Township, Michigan",1148388431,C
8633,Michigan,Midwest (East North Central),10077325.0,"Mount Pleasant, Michigan",1160956060,C
8634,Michigan,Midwest (East North Central),10077325.0,"Mueller Township, Michigan",1171880350,Start
8635,Michigan,Midwest (East North Central),10077325.0,"Muir, Michigan",1167393208,C
8636,Michigan,Midwest (East North Central),10077325.0,"Mullett Township, Michigan",1167393291,C
8637,Michigan,Midwest (East North Central),10077325.0,"Mulliken, Michigan",1167393296,Start
8638,Michigan,Midwest (East North Central),10077325.0,"Mundy Township, Michigan",1136917191,GA
8639,Michigan,Midwest (East North Central),10077325.0,"Munising, Michigan",1179130211,C
8640,Michigan,Midwest (East North Central),10077325.0,"Munising Township, Michigan",1179048789,GA
8641,Michigan,Midwest (East North Central),10077325.0,"Munro Township, Michigan",1176538650,Start
8642,Michigan,Midwest (East North Central),10077325.0,"Muskegon, Michigan",1179106447,B
8643,Michigan,Midwest (East North Central),10077325.0,"Muskegon Charter Township, Michigan",197084214,Stub
8644,Michigan,Midwest (East North Central),10077325.0,"Muskegon Heights, Michigan",1162137867,Start
8645,Michigan,Midwest (East North Central),10077325.0,"Mussey Township, Michigan",1167393678,Start
8646,Michigan,Midwest (East North Central),10077325.0,"Nadeau Township, Michigan",1180413784,GA
8647,Michigan,Midwest (East North Central),10077325.0,"Nahma Township, Michigan",1167393840,Start
8648,Michigan,Midwest (East North Central),10077325.0,"Napoleon Township, Michigan",1167393995,Start
8649,Michigan,Midwest (East North Central),10077325.0,"Nashville, Michigan",1167663197,C
8650,Michigan,Midwest (East North Central),10077325.0,"Negaunee, Michigan",1174568729,GA
8651,Michigan,Midwest (East North Central),10077325.0,"Negaunee Township, Michigan",1171854028,C
8652,Michigan,Midwest (East North Central),10077325.0,"Nelson Township, Michigan",1167394610,C
8653,Michigan,Midwest (East North Central),10077325.0,"Nester Township, Michigan",1172883633,Start
8654,Michigan,Midwest (East North Central),10077325.0,"Newark Township, Michigan",1167396268,Start
8655,Michigan,Midwest (East North Central),10077325.0,"Newaygo, Michigan",1162041056,C
8656,Michigan,Midwest (East North Central),10077325.0,"New Baltimore, Michigan",1160435968,C
8657,Michigan,Midwest (East North Central),10077325.0,"Newberg Township, Michigan",1167396306,C
8658,Michigan,Midwest (East North Central),10077325.0,"Newberry, Michigan",1168633503,C
8659,Michigan,Midwest (East North Central),10077325.0,"New Buffalo, Michigan",1168720736,C
8660,Michigan,Midwest (East North Central),10077325.0,"New Buffalo Township, Michigan",1167395114,C
8661,Michigan,Midwest (East North Central),10077325.0,"New Era, Michigan",1167395285,C
8662,Michigan,Midwest (East North Central),10077325.0,"Newfield Township, Michigan",1167396482,Start
8663,Michigan,Midwest (East North Central),10077325.0,"New Haven Township, Gratiot County, Michigan",1167395457,Start
8664,Michigan,Midwest (East North Central),10077325.0,"New Haven, Michigan",1167395481,C
8665,Michigan,Midwest (East North Central),10077325.0,"New Haven Township, Shiawassee County, Michigan",1167395474,C
8666,Michigan,Midwest (East North Central),10077325.0,"Newkirk Township, Michigan",1167396516,Start
8667,Michigan,Midwest (East North Central),10077325.0,"New Lothrop, Michigan",1167395792,C
8668,Michigan,Midwest (East North Central),10077325.0,"Newton Township, Calhoun County, Michigan",1167409339,Start
8669,Michigan,Midwest (East North Central),10077325.0,"Newton Township, Mackinac County, Michigan",1170843856,C
8670,Michigan,Midwest (East North Central),10077325.0,"Niles, Michigan",1177426521,C
8671,Michigan,Midwest (East North Central),10077325.0,"Niles Township, Michigan",57622633,Stub
8672,Michigan,Midwest (East North Central),10077325.0,"Noble Township, Michigan",1167409962,Start
8673,Michigan,Midwest (East North Central),10077325.0,"Norman Township, Michigan",1174458355,C
8674,Michigan,Midwest (East North Central),10077325.0,"North Adams, Michigan",1167410410,C
8675,Michigan,Midwest (East North Central),10077325.0,"North Allis Township, Michigan",1167410416,Start
8676,Michigan,Midwest (East North Central),10077325.0,"North Branch, Michigan",1167410537,C
8677,Michigan,Midwest (East North Central),10077325.0,"North Branch Township, Michigan",1167410520,Start
8678,Michigan,Midwest (East North Central),10077325.0,"Northfield Township, Michigan",1167411587,C
8679,Michigan,Midwest (East North Central),10077325.0,"North Muskegon, Michigan",1133247419,Start
8680,Michigan,Midwest (East North Central),10077325.0,"North Plains Township, Michigan",1167411043,Start
8681,Michigan,Midwest (East North Central),10077325.0,"Northport, Michigan",1167411675,C
8682,Michigan,Midwest (East North Central),10077325.0,"North Shade Township, Michigan",1167411184,Start
8683,Michigan,Midwest (East North Central),10077325.0,"North Star Township, Michigan",1167411233,C
8684,Michigan,Midwest (East North Central),10077325.0,"Northville, Michigan",1175692300,C
8685,Michigan,Midwest (East North Central),10077325.0,"Northville Township, Michigan",856537181,Stub
8686,Michigan,Midwest (East North Central),10077325.0,"Norton Shores, Michigan",1133247981,C
8687,Michigan,Midwest (East North Central),10077325.0,"Norvell Township, Michigan",1167411890,C
8688,Michigan,Midwest (East North Central),10077325.0,"Norway, Michigan",1153671918,C
8689,Michigan,Midwest (East North Central),10077325.0,"Norway Township, Michigan",1167411974,C
8690,Michigan,Midwest (East North Central),10077325.0,"Norwich Township, Missaukee County, Michigan",1167412043,C
8691,Michigan,Midwest (East North Central),10077325.0,"Norwich Township, Newaygo County, Michigan",1167412047,Start
8692,Michigan,Midwest (East North Central),10077325.0,"Norwood Township, Michigan",1167412084,C
8693,Michigan,Midwest (East North Central),10077325.0,"Nottawa Township, Isabella County, Michigan",1173469200,C
8694,Michigan,Midwest (East North Central),10077325.0,"Nottawa Township, St. Joseph County, Michigan",1167412162,Start
8695,Michigan,Midwest (East North Central),10077325.0,"Novesta Township, Michigan",1167412217,Start
8696,Michigan,Midwest (East North Central),10077325.0,"Novi, Michigan",1173882814,B
8697,Michigan,Midwest (East North Central),10077325.0,"Novi Township, Michigan",1167412225,C
8698,Michigan,Midwest (East North Central),10077325.0,"Nunda Township, Michigan",1167412338,Start
8699,Michigan,Midwest (East North Central),10077325.0,"Oakfield Township, Michigan",1172474740,Start
8700,Michigan,Midwest (East North Central),10077325.0,"Oakland Charter Township, Michigan",1171235816,GA
8701,Michigan,Midwest (East North Central),10077325.0,"Oakley, Michigan",1168705619,GA
8702,Michigan,Midwest (East North Central),10077325.0,"Oak Park, Michigan",1169114624,C
8703,Michigan,Midwest (East North Central),10077325.0,"Oceola Township, Michigan",1167424260,Start
8704,Michigan,Midwest (East North Central),10077325.0,"Ocqueoc Township, Michigan",1178152503,C
8705,Michigan,Midwest (East North Central),10077325.0,"Odessa Township, Michigan",1167424510,Start
8706,Michigan,Midwest (East North Central),10077325.0,"Ogden Township, Michigan",1167424641,Start
8707,Michigan,Midwest (East North Central),10077325.0,"Ogemaw Township, Michigan",1167424689,C
8708,Michigan,Midwest (East North Central),10077325.0,"Olive Township, Clinton County, Michigan",1167425924,Start
8709,Michigan,Midwest (East North Central),10077325.0,"Olive Township, Ottawa County, Michigan",1167425946,Start
8710,Michigan,Midwest (East North Central),10077325.0,"Oliver Township, Huron County, Michigan",1167425996,Start
8711,Michigan,Midwest (East North Central),10077325.0,"Oliver Township, Kalkaska County, Michigan",1167426005,C
8712,Michigan,Midwest (East North Central),10077325.0,"Olivet, Michigan",1142678440,C
8713,Michigan,Midwest (East North Central),10077325.0,"Omer, Michigan",1133249387,GA
8714,Michigan,Midwest (East North Central),10077325.0,"Onaway, Michigan",1168842341,C
8715,Michigan,Midwest (East North Central),10077325.0,"Oneida Charter Township, Michigan",1176982981,Start
8716,Michigan,Midwest (East North Central),10077325.0,"Onekama, Michigan",1168257449,C
8717,Michigan,Midwest (East North Central),10077325.0,"Onekama Township, Michigan",1174458417,C
8718,Michigan,Midwest (East North Central),10077325.0,"Onondaga Township, Michigan",1167426450,Start
8719,Michigan,Midwest (East North Central),10077325.0,"Onota Township, Michigan",1179049008,GA
8720,Michigan,Midwest (East North Central),10077325.0,"Onsted, Michigan",1167426477,C
8721,Michigan,Midwest (East North Central),10077325.0,"Ontonagon, Michigan",1168637528,C
8722,Michigan,Midwest (East North Central),10077325.0,"Ontonagon Township, Michigan",1168637517,Stub
8723,Michigan,Midwest (East North Central),10077325.0,"Ontwa Township, Michigan",1167426521,Start
8724,Michigan,Midwest (East North Central),10077325.0,"Orange Township, Ionia County, Michigan",1167453855,Start
8725,Michigan,Midwest (East North Central),10077325.0,"Orange Township, Kalkaska County, Michigan",1167453858,C
8726,Michigan,Midwest (East North Central),10077325.0,"Orangeville Township, Michigan",1167453912,Start
8727,Michigan,Midwest (East North Central),10077325.0,"Orchard Lake Village, Michigan",1158532850,C
8728,Michigan,Midwest (East North Central),10077325.0,"Oregon Township, Michigan",1167454067,Start
8729,Michigan,Midwest (East North Central),10077325.0,"Orient Township, Michigan",1167454257,Start
8730,Michigan,Midwest (East North Central),10077325.0,"Orion Charter Township, Michigan",201818773,Stub
8731,Michigan,Midwest (East North Central),10077325.0,"Orleans Township, Michigan",1167454415,Start
8732,Michigan,Midwest (East North Central),10077325.0,"Oronoko Charter Township, Michigan",1142874269,C
8733,Michigan,Midwest (East North Central),10077325.0,"Ortonville, Michigan",1167454584,C
8734,Michigan,Midwest (East North Central),10077325.0,"Osceola Township, Houghton County, Michigan",1167454771,C
8735,Michigan,Midwest (East North Central),10077325.0,"Osceola Township, Osceola County, Michigan",1167454775,Start
8736,Michigan,Midwest (East North Central),10077325.0,"Oscoda Charter Township, Michigan",201825363,Stub
8737,Michigan,Midwest (East North Central),10077325.0,"Oshtemo Charter Township, Michigan",34414516,Stub
8738,Michigan,Midwest (East North Central),10077325.0,"Ossineke Township, Michigan",1167455011,C
8739,Michigan,Midwest (East North Central),10077325.0,"Otisco Township, Michigan",1167455332,C
8740,Michigan,Midwest (East North Central),10077325.0,"Otisville, Michigan",1167455352,GA
8741,Michigan,Midwest (East North Central),10077325.0,"Otsego, Michigan",1162041289,C
8742,Michigan,Midwest (East North Central),10077325.0,"Otsego Township, Michigan",1177340573,GA
8743,Michigan,Midwest (East North Central),10077325.0,"Otsego Lake Township, Michigan",1167455391,C
8744,Michigan,Midwest (East North Central),10077325.0,"Otter Lake, Michigan",1167455499,C
8745,Michigan,Midwest (East North Central),10077325.0,"Otto Township, Michigan",1167455560,Start
8746,Michigan,Midwest (East North Central),10077325.0,"Overisel Township, Michigan",1168312810,C
8747,Michigan,Midwest (East North Central),10077325.0,"Ovid Township, Branch County, Michigan",1167455818,Start
8748,Michigan,Midwest (East North Central),10077325.0,"Ovid, Michigan",1142640991,C
8749,Michigan,Midwest (East North Central),10077325.0,"Ovid Township, Clinton County, Michigan",1167455821,Start
8750,Michigan,Midwest (East North Central),10077325.0,"Owendale, Michigan",1167455904,Start
8751,Michigan,Midwest (East North Central),10077325.0,"Owosso, Michigan",1174981299,GA
8752,Michigan,Midwest (East North Central),10077325.0,"Owosso Charter Township, Michigan",201864255,Stub
8753,Michigan,Midwest (East North Central),10077325.0,"Oxford, Michigan",1167456088,C
8754,Michigan,Midwest (East North Central),10077325.0,"Oxford Charter Township, Michigan",951131305,Stub
8755,Michigan,Midwest (East North Central),10077325.0,"Palmyra Township, Michigan",1167456861,Start
8756,Michigan,Midwest (East North Central),10077325.0,"Paradise Township, Michigan",1170591370,C
8757,Michigan,Midwest (East North Central),10077325.0,"Parchment, Michigan",1138394523,C
8758,Michigan,Midwest (East North Central),10077325.0,"Paris Township, Michigan",1167457413,Start
8759,Michigan,Midwest (East North Central),10077325.0,"Park Township, Ottawa County, Michigan",1175281253,C
8760,Michigan,Midwest (East North Central),10077325.0,"Park Township, St. Joseph County, Michigan",1167457518,Start
8761,Michigan,Midwest (East North Central),10077325.0,"Parma, Michigan",1167457730,C
8762,Michigan,Midwest (East North Central),10077325.0,"Parma Township, Michigan",1167457727,Start
8763,Michigan,Midwest (East North Central),10077325.0,"Pavilion Township, Michigan",1167458229,Start
8764,Michigan,Midwest (East North Central),10077325.0,"Paw Paw, Michigan",1167458282,C
8765,Michigan,Midwest (East North Central),10077325.0,"Paw Paw Township, Michigan",1167458246,Start
8766,Michigan,Midwest (East North Central),10077325.0,"Peacock Township, Michigan",1167458542,Start
8767,Michigan,Midwest (East North Central),10077325.0,"Peaine Township, Michigan",1174844047,C
8768,Michigan,Midwest (East North Central),10077325.0,"Peck, Michigan",1167458720,Start
8769,Michigan,Midwest (East North Central),10077325.0,"Pellston, Michigan",1167458952,C
8770,Michigan,Midwest (East North Central),10077325.0,"Peninsula Township, Michigan",1170591539,C
8771,Michigan,Midwest (East North Central),10077325.0,"Penn Township, Michigan",1167459251,Start
8772,Michigan,Midwest (East North Central),10077325.0,"Pennfield Charter Township, Michigan",1134095408,Start
8773,Michigan,Midwest (East North Central),10077325.0,"Pentland Township, Michigan",1168635063,C
8774,Michigan,Midwest (East North Central),10077325.0,"Pentwater, Michigan",1167459463,C
8775,Michigan,Midwest (East North Central),10077325.0,"Pentwater Township, Michigan",1179961776,Start
8776,Michigan,Midwest (East North Central),10077325.0,"Pere Marquette Charter Township, Michigan",1172060613,C
8777,Michigan,Midwest (East North Central),10077325.0,"Perrinton, Michigan",1167459760,Start
8778,Michigan,Midwest (East North Central),10077325.0,"Perry, Michigan",1142639584,GA
8779,Michigan,Midwest (East North Central),10077325.0,"Perry Township, Michigan",1172059762,Start
8780,Michigan,Midwest (East North Central),10077325.0,"Petersburg, Michigan",1158464711,C
8781,Michigan,Midwest (East North Central),10077325.0,"Petoskey, Michigan",1175571701,GA
8782,Michigan,Midwest (East North Central),10077325.0,"Pewamo, Michigan",1167494953,Start
8783,Michigan,Midwest (East North Central),10077325.0,"Pickford Township, Michigan",1176616635,C
8784,Michigan,Midwest (East North Central),10077325.0,"Pierson, Michigan",1167495403,C
8785,Michigan,Midwest (East North Central),10077325.0,"Pierson Township, Michigan",1167495395,Start
8786,Michigan,Midwest (East North Central),10077325.0,"Pigeon, Michigan",1167495446,C
8787,Michigan,Midwest (East North Central),10077325.0,"Pinckney, Michigan",1167495803,C
8788,Michigan,Midwest (East North Central),10077325.0,"Pinconning, Michigan",1157336820,C
8789,Michigan,Midwest (East North Central),10077325.0,"Pinconning Township, Michigan",1167495815,C
8790,Michigan,Midwest (East North Central),10077325.0,"Pine Township, Michigan",1167496056,Start
8791,Michigan,Midwest (East North Central),10077325.0,"Pine Grove Township, Michigan",1167495871,C
8792,Michigan,Midwest (East North Central),10077325.0,"Pine River Township, Michigan",1167496009,Start
8793,Michigan,Midwest (East North Central),10077325.0,"Pinora Township, Michigan",1167496333,Start
8794,Michigan,Midwest (East North Central),10077325.0,"Pioneer Township, Michigan",1167496379,Start
8795,Michigan,Midwest (East North Central),10077325.0,"Pipestone Township, Michigan",1167496442,C
8796,Michigan,Midwest (East North Central),10077325.0,"Pittsfield Charter Township, Michigan",1148149193,C
8797,Michigan,Midwest (East North Central),10077325.0,"Pittsford Township, Michigan",1167496595,C
8798,Michigan,Midwest (East North Central),10077325.0,"Plainfield Township, Iosco County, Michigan",1167496678,Start
8799,Michigan,Midwest (East North Central),10077325.0,"Plainfield Charter Township, Michigan",16939636,Stub
8800,Michigan,Midwest (East North Central),10077325.0,"Plainwell, Michigan",1157226899,C
8801,Michigan,Midwest (East North Central),10077325.0,"Platte Township, Michigan",1167496833,Start
8802,Michigan,Midwest (East North Central),10077325.0,"Pleasanton Township, Michigan",1174458466,Start
8803,Michigan,Midwest (East North Central),10077325.0,"Pleasant Plains Township, Michigan",1167497117,Start
8804,Michigan,Midwest (East North Central),10077325.0,"Pleasant Ridge, Michigan",1171888464,GA
8805,Michigan,Midwest (East North Central),10077325.0,"Pleasantview Township, Michigan",1173362147,Start
8806,Michigan,Midwest (East North Central),10077325.0,"Plymouth, Michigan",1171942092,GA
8807,Michigan,Midwest (East North Central),10077325.0,"Plymouth Charter Township, Michigan",1178401715,C
8808,Michigan,Midwest (East North Central),10077325.0,"Pointe Aux Barques Township, Michigan",1175161100,Start
8809,Michigan,Midwest (East North Central),10077325.0,"Pokagon Township, Michigan",1167497868,Start
8810,Michigan,Midwest (East North Central),10077325.0,"Polkton Charter Township, Michigan",208343256,Stub
8811,Michigan,Midwest (East North Central),10077325.0,"Pontiac, Michigan",1179966137,GA
8812,Michigan,Midwest (East North Central),10077325.0,"Portage Charter Township, Michigan",1177193542,Start
8813,Michigan,Midwest (East North Central),10077325.0,"Portage, Michigan",1167624629,C
8814,Michigan,Midwest (East North Central),10077325.0,"Portage Township, Mackinac County, Michigan",1170601067,Start
8815,Michigan,Midwest (East North Central),10077325.0,"Port Austin, Michigan",1173240140,C
8816,Michigan,Midwest (East North Central),10077325.0,"Port Austin Township, Michigan",1167498520,Start
8817,Michigan,Midwest (East North Central),10077325.0,"Porter Township, Cass County, Michigan",1167498842,C
8818,Michigan,Midwest (East North Central),10077325.0,"Porter Township, Midland County, Michigan",1167498881,Start
8819,Michigan,Midwest (East North Central),10077325.0,"Porter Township, Van Buren County, Michigan",1167498911,Start
8820,Michigan,Midwest (East North Central),10077325.0,"Port Hope, Michigan",1167498575,C
8821,Michigan,Midwest (East North Central),10077325.0,"Port Huron, Michigan",1178927715,B
8822,Michigan,Midwest (East North Central),10077325.0,"Port Huron Charter Township, Michigan",208346303,Stub
8823,Michigan,Midwest (East North Central),10077325.0,"Portland, Michigan",1172665358,C
8824,Michigan,Midwest (East North Central),10077325.0,"Portland Township, Michigan",1167499026,Start
8825,Michigan,Midwest (East North Central),10077325.0,"Port Sanilac, Michigan",1167498668,C
8826,Michigan,Midwest (East North Central),10077325.0,"Port Sheldon Township, Michigan",1167498669,Start
8827,Michigan,Midwest (East North Central),10077325.0,"Portsmouth Township, Michigan",1133254824,Start
8828,Michigan,Midwest (East North Central),10077325.0,"Posen, Michigan",1133254846,GA
8829,Michigan,Midwest (East North Central),10077325.0,"Posen Township, Michigan",1167499122,Start
8830,Michigan,Midwest (East North Central),10077325.0,"Potterville, Michigan",1142682968,C
8831,Michigan,Midwest (East North Central),10077325.0,"Powell Township, Michigan",1171855439,B
8832,Michigan,Midwest (East North Central),10077325.0,"Powers, Michigan",1177616622,GA
8833,Michigan,Midwest (East North Central),10077325.0,"Prairie Ronde Township, Michigan",1167499726,C
8834,Michigan,Midwest (East North Central),10077325.0,"Prairieville Township, Michigan",1167499901,Start
8835,Michigan,Midwest (East North Central),10077325.0,"Prescott, Michigan",1167500051,C
8836,Michigan,Midwest (East North Central),10077325.0,"Presque Isle Township, Michigan",1167500065,C
8837,Michigan,Midwest (East North Central),10077325.0,"Pulaski Township, Michigan",1167501084,Start
8838,Michigan,Midwest (East North Central),10077325.0,"Pulawski Township, Michigan",1167501134,Start
8839,Michigan,Midwest (East North Central),10077325.0,"Putnam Township, Michigan",1167501480,C
8840,Michigan,Midwest (East North Central),10077325.0,"Quincy, Michigan",1167501916,C
8841,Michigan,Midwest (East North Central),10077325.0,"Quincy Township, Branch County, Michigan",1167501887,Start
8842,Michigan,Midwest (East North Central),10077325.0,"Quincy Township, Houghton County, Michigan",1167501897,Start
8843,Michigan,Midwest (East North Central),10077325.0,"Raber Township, Michigan",1167502060,B
8844,Michigan,Midwest (East North Central),10077325.0,"Raisin Charter Township, Michigan",1168316622,C
8845,Michigan,Midwest (East North Central),10077325.0,"Raisinville Township, Michigan",1167502432,GA
